2025-12-30 21:14:37 | INFO | root | Training thubenchmark with eegnet
2025-12-30 21:14:37 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', at_strategy='fbf', epsilon=0.1, pgd_step_size=0.01, pgd_steps=7, fbf_replays=4, trades_beta=6.0, clean_ratio=0.0, clip_min=None, clip_max=None, pgd_random_start=True, epochs=400, batch_size=128, lr=0.001, weight_decay=0, patience=20, seed=42, gpu_id=0)
2025-12-30 21:14:37 | INFO | root | AT config | strategy: fbf, eps: 0.1, step size: 0.01, steps: 7, fbf_replays: 4, trades_beta: 6.0, clean_ratio: 0.0, random_start: True, clip_min/max: (None, None)
2025-12-30 21:14:37 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-30 21:14:38 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-12-30 21:14:38 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-30 21:14:38 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-30 21:14:38 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-12-30 21:14:38 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-12-30 21:14:38 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-30 21:14:38 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-30 21:14:38 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-12-30 21:14:54 | INFO | root | Epoch: 1, Train Loss: 3.1191, Val Acc: 0.6976, Val Loss: 1.7226, Test Acc: 0.6798, Test Loss: 1.7654, Learning Rate: 0.001000
2025-12-30 21:15:10 | INFO | root | Epoch: 2, Train Loss: 1.1405, Val Acc: 0.8226, Val Loss: 0.6769, Test Acc: 0.8333, Test Loss: 0.6637, Learning Rate: 0.001000
2025-12-30 21:15:25 | INFO | root | Epoch: 3, Train Loss: 0.6628, Val Acc: 0.9131, Val Loss: 0.4124, Test Acc: 0.8988, Test Loss: 0.4120, Learning Rate: 0.001000
2025-12-30 21:15:41 | INFO | root | Epoch: 4, Train Loss: 0.5055, Val Acc: 0.9167, Val Loss: 0.3415, Test Acc: 0.8940, Test Loss: 0.3485, Learning Rate: 0.001000
2025-12-30 21:15:56 | INFO | root | Epoch: 5, Train Loss: 0.4136, Val Acc: 0.9274, Val Loss: 0.2992, Test Acc: 0.9179, Test Loss: 0.3044, Learning Rate: 0.001000
2025-12-30 21:16:11 | INFO | root | Epoch: 6, Train Loss: 0.3619, Val Acc: 0.9417, Val Loss: 0.2667, Test Acc: 0.9250, Test Loss: 0.2654, Learning Rate: 0.001000
2025-12-30 21:16:27 | INFO | root | Epoch: 7, Train Loss: 0.3168, Val Acc: 0.9452, Val Loss: 0.2398, Test Acc: 0.9250, Test Loss: 0.2530, Learning Rate: 0.001000
2025-12-30 21:16:42 | INFO | root | Epoch: 8, Train Loss: 0.2844, Val Acc: 0.9369, Val Loss: 0.2409, Test Acc: 0.9381, Test Loss: 0.2348, Learning Rate: 0.001000
2025-12-30 21:16:58 | INFO | root | Epoch: 9, Train Loss: 0.2645, Val Acc: 0.9393, Val Loss: 0.2344, Test Acc: 0.9357, Test Loss: 0.2341, Learning Rate: 0.001000
