2025-12-30 21:31:37 | INFO | root | Training thubenchmark with eegnet
2025-12-30 21:31:37 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', at_strategy='trades', epsilon=0.1, pgd_step_size=0.01, pgd_steps=7, fbf_replays=4, trades_beta=6.0, clean_ratio=0.0, clip_min=None, clip_max=None, pgd_random_start=True, epochs=400, batch_size=128, lr=0.001, weight_decay=0, patience=20, seed=42, gpu_id=0)
2025-12-30 21:31:37 | INFO | root | AT config | strategy: trades, eps: 0.1, step size: 0.01, steps: 7, fbf_replays: 4, trades_beta: 6.0, clean_ratio: 0.0, random_start: True, clip_min/max: (None, None)
2025-12-30 21:31:37 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-30 21:31:38 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-12-30 21:31:38 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-30 21:31:38 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-30 21:31:38 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-12-30 21:31:38 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-12-30 21:31:38 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-30 21:31:38 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-30 21:31:38 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-12-30 21:32:05 | INFO | root | Epoch: 1, Train Loss: 3.7972, Val Acc: 0.0762, Val Loss: 3.6455, Test Acc: 0.0738, Test Loss: 3.6491, Learning Rate: 0.001000
2025-12-30 21:32:30 | INFO | root | Epoch: 2, Train Loss: 3.5449, Val Acc: 0.4952, Val Loss: 3.0748, Test Acc: 0.4643, Test Loss: 3.1056, Learning Rate: 0.001000
2025-12-30 21:32:56 | INFO | root | Epoch: 3, Train Loss: 3.0136, Val Acc: 0.6857, Val Loss: 2.3056, Test Acc: 0.6869, Test Loss: 2.3240, Learning Rate: 0.001000
2025-12-30 21:33:22 | INFO | root | Epoch: 4, Train Loss: 2.5447, Val Acc: 0.7726, Val Loss: 1.8594, Test Acc: 0.7476, Test Loss: 1.8715, Learning Rate: 0.001000
2025-12-30 21:33:47 | INFO | root | Epoch: 5, Train Loss: 2.2855, Val Acc: 0.8083, Val Loss: 1.5801, Test Acc: 0.7893, Test Loss: 1.5905, Learning Rate: 0.001000
2025-12-30 21:34:13 | INFO | root | Epoch: 6, Train Loss: 2.1122, Val Acc: 0.8464, Val Loss: 1.3387, Test Acc: 0.8250, Test Loss: 1.3537, Learning Rate: 0.001000
2025-12-30 21:34:39 | INFO | root | Epoch: 7, Train Loss: 2.0027, Val Acc: 0.8655, Val Loss: 1.2473, Test Acc: 0.8429, Test Loss: 1.2711, Learning Rate: 0.001000
2025-12-30 21:35:04 | INFO | root | Epoch: 8, Train Loss: 1.9307, Val Acc: 0.8821, Val Loss: 1.1617, Test Acc: 0.8571, Test Loss: 1.1692, Learning Rate: 0.001000
2025-12-30 21:35:30 | INFO | root | Epoch: 9, Train Loss: 1.8831, Val Acc: 0.8857, Val Loss: 1.1272, Test Acc: 0.8679, Test Loss: 1.1348, Learning Rate: 0.001000
2025-12-30 21:35:56 | INFO | root | Epoch: 10, Train Loss: 1.8388, Val Acc: 0.8774, Val Loss: 1.0865, Test Acc: 0.8595, Test Loss: 1.1018, Learning Rate: 0.001000
2025-12-30 21:36:21 | INFO | root | Epoch: 11, Train Loss: 1.8123, Val Acc: 0.8798, Val Loss: 1.0438, Test Acc: 0.8595, Test Loss: 1.0586, Learning Rate: 0.001000
2025-12-30 21:36:47 | INFO | root | Epoch: 12, Train Loss: 1.7705, Val Acc: 0.8857, Val Loss: 1.0359, Test Acc: 0.8738, Test Loss: 1.0385, Learning Rate: 0.001000
2025-12-30 21:37:13 | INFO | root | Epoch: 13, Train Loss: 1.7553, Val Acc: 0.8905, Val Loss: 1.0212, Test Acc: 0.8845, Test Loss: 1.0234, Learning Rate: 0.001000
2025-12-30 21:37:38 | INFO | root | Epoch: 14, Train Loss: 1.7250, Val Acc: 0.8988, Val Loss: 0.9704, Test Acc: 0.8798, Test Loss: 0.9827, Learning Rate: 0.001000
2025-12-30 21:38:04 | INFO | root | Epoch: 15, Train Loss: 1.7111, Val Acc: 0.8964, Val Loss: 0.9656, Test Acc: 0.8917, Test Loss: 0.9753, Learning Rate: 0.001000
2025-12-30 21:38:30 | INFO | root | Epoch: 16, Train Loss: 1.7158, Val Acc: 0.8905, Val Loss: 0.9570, Test Acc: 0.8833, Test Loss: 0.9767, Learning Rate: 0.001000
2025-12-30 21:38:55 | INFO | root | Epoch: 17, Train Loss: 1.6764, Val Acc: 0.9131, Val Loss: 0.9334, Test Acc: 0.8940, Test Loss: 0.9479, Learning Rate: 0.001000
2025-12-30 21:39:21 | INFO | root | Epoch: 18, Train Loss: 1.6452, Val Acc: 0.8988, Val Loss: 0.9065, Test Acc: 0.8929, Test Loss: 0.9172, Learning Rate: 0.001000
2025-12-30 21:39:46 | INFO | root | Epoch: 19, Train Loss: 1.6533, Val Acc: 0.8917, Val Loss: 0.9006, Test Acc: 0.8774, Test Loss: 0.9198, Learning Rate: 0.001000
2025-12-30 21:40:12 | INFO | root | Epoch: 20, Train Loss: 1.6418, Val Acc: 0.8988, Val Loss: 0.8996, Test Acc: 0.8952, Test Loss: 0.9124, Learning Rate: 0.001000
2025-12-30 21:40:38 | INFO | root | Epoch: 21, Train Loss: 1.6301, Val Acc: 0.8976, Val Loss: 0.9187, Test Acc: 0.8869, Test Loss: 0.9346, Learning Rate: 0.001000
2025-12-30 21:41:03 | INFO | root | Epoch: 22, Train Loss: 1.6212, Val Acc: 0.8893, Val Loss: 0.9032, Test Acc: 0.8810, Test Loss: 0.9177, Learning Rate: 0.001000
2025-12-30 21:41:29 | INFO | root | Epoch: 23, Train Loss: 1.6185, Val Acc: 0.8952, Val Loss: 0.8762, Test Acc: 0.8845, Test Loss: 0.8848, Learning Rate: 0.001000
2025-12-30 21:41:55 | INFO | root | Epoch: 24, Train Loss: 1.6035, Val Acc: 0.8952, Val Loss: 0.8730, Test Acc: 0.8964, Test Loss: 0.8869, Learning Rate: 0.001000
2025-12-30 21:42:20 | INFO | root | Epoch: 25, Train Loss: 1.5863, Val Acc: 0.8988, Val Loss: 0.8594, Test Acc: 0.8917, Test Loss: 0.8716, Learning Rate: 0.001000
2025-12-30 21:42:46 | INFO | root | Epoch: 26, Train Loss: 1.5936, Val Acc: 0.8952, Val Loss: 0.8546, Test Acc: 0.8905, Test Loss: 0.8717, Learning Rate: 0.001000
2025-12-30 21:43:12 | INFO | root | Epoch: 27, Train Loss: 1.5791, Val Acc: 0.9000, Val Loss: 0.8665, Test Acc: 0.8845, Test Loss: 0.8861, Learning Rate: 0.001000
2025-12-30 21:43:37 | INFO | root | Epoch: 28, Train Loss: 1.5600, Val Acc: 0.8964, Val Loss: 0.8525, Test Acc: 0.8857, Test Loss: 0.8699, Learning Rate: 0.001000
2025-12-30 21:44:03 | INFO | root | Epoch: 29, Train Loss: 1.5429, Val Acc: 0.8940, Val Loss: 0.8420, Test Acc: 0.8952, Test Loss: 0.8563, Learning Rate: 0.001000
2025-12-30 21:44:29 | INFO | root | Epoch: 30, Train Loss: 1.5400, Val Acc: 0.9060, Val Loss: 0.8325, Test Acc: 0.8905, Test Loss: 0.8453, Learning Rate: 0.001000
2025-12-30 21:44:54 | INFO | root | Epoch: 31, Train Loss: 1.5463, Val Acc: 0.8940, Val Loss: 0.8315, Test Acc: 0.8976, Test Loss: 0.8410, Learning Rate: 0.001000
2025-12-30 21:45:20 | INFO | root | Epoch: 32, Train Loss: 1.5267, Val Acc: 0.8917, Val Loss: 0.8436, Test Acc: 0.8976, Test Loss: 0.8525, Learning Rate: 0.001000
2025-12-30 21:45:46 | INFO | root | Epoch: 33, Train Loss: 1.5129, Val Acc: 0.9012, Val Loss: 0.8109, Test Acc: 0.9107, Test Loss: 0.8231, Learning Rate: 0.001000
2025-12-30 21:46:11 | INFO | root | Epoch: 34, Train Loss: 1.5074, Val Acc: 0.9000, Val Loss: 0.8095, Test Acc: 0.9012, Test Loss: 0.8238, Learning Rate: 0.001000
2025-12-30 21:46:37 | INFO | root | Epoch: 35, Train Loss: 1.4929, Val Acc: 0.9107, Val Loss: 0.8165, Test Acc: 0.9048, Test Loss: 0.8307, Learning Rate: 0.001000
2025-12-30 21:47:02 | INFO | root | Epoch: 36, Train Loss: 1.5060, Val Acc: 0.9024, Val Loss: 0.8068, Test Acc: 0.8964, Test Loss: 0.8233, Learning Rate: 0.001000
2025-12-30 21:47:28 | INFO | root | Epoch: 37, Train Loss: 1.4879, Val Acc: 0.9024, Val Loss: 0.8042, Test Acc: 0.9000, Test Loss: 0.8144, Learning Rate: 0.001000
2025-12-30 21:47:54 | INFO | root | Epoch: 38, Train Loss: 1.4817, Val Acc: 0.9024, Val Loss: 0.7827, Test Acc: 0.8964, Test Loss: 0.7929, Learning Rate: 0.001000
2025-12-30 21:48:19 | INFO | root | Epoch: 39, Train Loss: 1.4858, Val Acc: 0.9000, Val Loss: 0.7980, Test Acc: 0.9036, Test Loss: 0.8081, Learning Rate: 0.001000
2025-12-30 21:48:45 | INFO | root | Epoch: 40, Train Loss: 1.4936, Val Acc: 0.8964, Val Loss: 0.8008, Test Acc: 0.9000, Test Loss: 0.8138, Learning Rate: 0.001000
2025-12-30 21:49:11 | INFO | root | Epoch: 41, Train Loss: 1.4800, Val Acc: 0.9048, Val Loss: 0.7882, Test Acc: 0.9012, Test Loss: 0.8002, Learning Rate: 0.001000
