2025-12-31 00:21:02 | INFO | root | Training thubenchmark with eegnet
2025-12-31 00:21:02 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', at_strategy='clean', epsilon=0.1, pgd_step_size=0.01, pgd_steps=7, fbf_replays=4, trades_beta=6.0, clean_ratio=0.0, clip_min=None, clip_max=None, pgd_random_start=True, epochs=400, batch_size=128, lr=0.001, weight_decay=0, patience=20, seed=42, gpu_id=0)
2025-12-31 00:21:02 | INFO | root | AT config | strategy: clean, eps: 0.1, step size: 0.01, steps: 7, fbf_replays: 4, trades_beta: 6.0, clean_ratio: 0.0, random_start: True, clip_min/max: (None, None)
2025-12-31 00:21:02 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-31 00:21:03 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-12-31 00:21:03 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-31 00:21:03 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-31 00:21:03 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-12-31 00:21:03 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-12-31 00:21:03 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-31 00:21:03 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-31 00:21:03 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-12-31 00:21:09 | INFO | root | Epoch: 1, Train Loss: 3.6948, Val Acc: 0.0952, Val Loss: 3.6806, Test Acc: 0.0976, Test Loss: 3.6806, Learning Rate: 0.001000
2025-12-31 00:21:14 | INFO | root | Epoch: 2, Train Loss: 3.4552, Val Acc: 0.4702, Val Loss: 3.3515, Test Acc: 0.4607, Test Loss: 3.3502, Learning Rate: 0.001000
2025-12-31 00:21:19 | INFO | root | Epoch: 3, Train Loss: 2.3024, Val Acc: 0.6202, Val Loss: 2.2420, Test Acc: 0.6036, Test Loss: 2.2637, Learning Rate: 0.001000
2025-12-31 00:21:25 | INFO | root | Epoch: 4, Train Loss: 1.3851, Val Acc: 0.7060, Val Loss: 1.5106, Test Acc: 0.7000, Test Loss: 1.5280, Learning Rate: 0.001000
2025-12-31 00:21:30 | INFO | root | Epoch: 5, Train Loss: 1.0323, Val Acc: 0.7798, Val Loss: 1.0947, Test Acc: 0.7750, Test Loss: 1.0931, Learning Rate: 0.001000
2025-12-31 00:21:35 | INFO | root | Epoch: 6, Train Loss: 0.8425, Val Acc: 0.8131, Val Loss: 0.8635, Test Acc: 0.8190, Test Loss: 0.8601, Learning Rate: 0.001000
2025-12-31 00:21:40 | INFO | root | Epoch: 7, Train Loss: 0.7204, Val Acc: 0.8560, Val Loss: 0.6744, Test Acc: 0.8381, Test Loss: 0.6829, Learning Rate: 0.001000
2025-12-31 00:21:46 | INFO | root | Epoch: 8, Train Loss: 0.6278, Val Acc: 0.8583, Val Loss: 0.6009, Test Acc: 0.8488, Test Loss: 0.6032, Learning Rate: 0.001000
2025-12-31 00:21:51 | INFO | root | Epoch: 9, Train Loss: 0.5662, Val Acc: 0.8845, Val Loss: 0.5247, Test Acc: 0.8607, Test Loss: 0.5313, Learning Rate: 0.001000
