2025-11-26 16:49:14 | INFO | root | Training thubenchmark with eegnet
2025-11-26 16:49:14 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', epochs=400, batch_size=128, lr=0.01, weight_decay=0.0, patience=20, seed=42, gpu_id=0)
2025-11-26 16:49:14 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-26 16:49:15 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-26 16:49:15 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-26 16:49:15 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-26 16:49:15 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-26 16:49:15 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-11-26 16:49:15 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-26 16:49:15 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-26 16:49:15 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-26 16:49:22 | INFO | root | Epoch: 1, Train Loss: 2.6447, Val Acc: 0.6857, Val Loss: 1.1350, Test Acc: 0.6786, Test Loss: 1.2573, Learning Rate: 0.010000
2025-11-26 16:49:29 | INFO | root | Epoch: 2, Train Loss: 0.6253, Val Acc: 0.8369, Val Loss: 0.5996, Test Acc: 0.8107, Test Loss: 0.6711, Learning Rate: 0.010000
2025-11-26 16:49:36 | INFO | root | Epoch: 3, Train Loss: 0.3440, Val Acc: 0.8690, Val Loss: 0.5146, Test Acc: 0.8464, Test Loss: 0.6549, Learning Rate: 0.010000
2025-11-26 16:49:45 | INFO | root | Epoch: 4, Train Loss: 0.2630, Val Acc: 0.8643, Val Loss: 0.5330, Test Acc: 0.8417, Test Loss: 0.6279, Learning Rate: 0.010000
2025-11-26 16:49:54 | INFO | root | Epoch: 5, Train Loss: 0.2047, Val Acc: 0.9000, Val Loss: 0.3382, Test Acc: 0.8905, Test Loss: 0.4208, Learning Rate: 0.010000
2025-11-26 16:50:02 | INFO | root | Epoch: 6, Train Loss: 0.1681, Val Acc: 0.9000, Val Loss: 0.3397, Test Acc: 0.8845, Test Loss: 0.4328, Learning Rate: 0.010000
2025-11-26 16:50:11 | INFO | root | Epoch: 7, Train Loss: 0.1430, Val Acc: 0.9024, Val Loss: 0.3345, Test Acc: 0.9071, Test Loss: 0.3595, Learning Rate: 0.010000
2025-11-26 16:50:20 | INFO | root | Epoch: 8, Train Loss: 0.1228, Val Acc: 0.9202, Val Loss: 0.2426, Test Acc: 0.9060, Test Loss: 0.3327, Learning Rate: 0.010000
2025-11-26 16:50:27 | INFO | root | Epoch: 9, Train Loss: 0.1103, Val Acc: 0.9321, Val Loss: 0.2630, Test Acc: 0.9024, Test Loss: 0.3475, Learning Rate: 0.010000
