2025-11-26 18:06:14 | INFO | root | Training thubenchmark with eegnet
2025-11-26 18:06:14 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', epochs=400, batch_size=128, lr=0.001, weight_decay=1e-05, patience=20, seed=42, gpu_id=0)
2025-11-26 18:06:14 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-26 18:06:15 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-26 18:06:15 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-26 18:06:15 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-26 18:06:15 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-26 18:06:15 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-11-26 18:06:15 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-26 18:06:15 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-26 18:06:15 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-26 18:06:24 | INFO | root | Epoch: 1, Train Loss: 3.7004, Val Acc: 0.0940, Val Loss: 3.6805, Test Acc: 0.0952, Test Loss: 3.6805, Learning Rate: 0.001000
2025-11-26 18:06:31 | INFO | root | Epoch: 2, Train Loss: 3.4872, Val Acc: 0.4167, Val Loss: 3.3936, Test Acc: 0.3738, Test Loss: 3.4150, Learning Rate: 0.001000
2025-11-26 18:06:40 | INFO | root | Epoch: 3, Train Loss: 2.5462, Val Acc: 0.6464, Val Loss: 2.3905, Test Acc: 0.6167, Test Loss: 2.4696, Learning Rate: 0.001000
2025-11-26 18:06:48 | INFO | root | Epoch: 4, Train Loss: 1.6210, Val Acc: 0.7000, Val Loss: 1.6766, Test Acc: 0.6643, Test Loss: 1.7990, Learning Rate: 0.001000
2025-11-26 18:06:56 | INFO | root | Epoch: 5, Train Loss: 1.2212, Val Acc: 0.7440, Val Loss: 1.2648, Test Acc: 0.7012, Test Loss: 1.3938, Learning Rate: 0.001000
2025-11-26 18:07:05 | INFO | root | Epoch: 6, Train Loss: 1.0151, Val Acc: 0.7964, Val Loss: 0.9601, Test Acc: 0.7702, Test Loss: 1.0791, Learning Rate: 0.001000
2025-11-26 18:07:14 | INFO | root | Epoch: 7, Train Loss: 0.8847, Val Acc: 0.8345, Val Loss: 0.7774, Test Acc: 0.8083, Test Loss: 0.8804, Learning Rate: 0.001000
