2025-12-03 11:26:43 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2025-12-03 11:26:43 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', batch_size=32, seed=42, gpu_id=0, config='PTR_8_2048_rank20_interpolate.yaml', sample_num=512)
2025-12-03 11:26:43 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-03 11:26:44 | INFO | root | Dataset: thubenchmark
2025-12-03 11:26:44 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-03 11:26:44 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-03 11:26:44 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-03 11:26:44 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-03 11:26:45 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2025-12-03 11:26:45 | INFO | root | Model: eegnet, fold: 0
2025-12-03 11:26:45 | INFO | root | Adversarial data accuracy: 0.177734375, loss: 5.099132791161537
2025-12-03 11:26:45 | INFO | root | Clean data accuracy: 0.927734375, loss: 0.21533196786185727
2025-12-03 11:26:45 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 2048, 1])
2025-12-03 11:26:45 | INFO | root | End purification for resolution 8*8, loss=0.10965103656053543
2025-12-03 11:26:45 | INFO | root | End purification for resolution 16*16, loss=0.2790326476097107
2025-12-03 11:26:46 | INFO | root | End purification for resolution 32*32, loss=0.410785436630249
2025-12-03 11:26:47 | INFO | root | End purification for resolution 64*64, loss=0.16085809469223022
2025-12-03 11:26:47 | INFO | root | Training time: 2.0025582313537598, loss: 0.16085809469223022, params_num: 22400
2025-12-03 11:26:47 | INFO | root | Purified data 0, mse:0.14321686327457428
2025-12-03 11:26:47 | INFO | root | 
2025-12-03 11:26:47 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 2048, 1])
2025-12-03 11:26:47 | INFO | root | End purification for resolution 8*8, loss=0.1547093540430069
2025-12-03 11:26:47 | INFO | root | End purification for resolution 16*16, loss=0.3029741644859314
2025-12-03 11:26:48 | INFO | root | End purification for resolution 32*32, loss=0.37976670265197754
2025-12-03 11:26:49 | INFO | root | End purification for resolution 64*64, loss=0.14385102689266205
2025-12-03 11:26:49 | INFO | root | Training time: 2.030374526977539, loss: 0.14385102689266205, params_num: 22400
2025-12-03 11:26:49 | INFO | root | Purified data 1, mse:0.12857067584991455
2025-12-03 11:26:49 | INFO | root | 
2025-12-03 11:26:49 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 2048, 1])
2025-12-03 11:26:49 | INFO | root | End purification for resolution 8*8, loss=0.06622055917978287
2025-12-03 11:26:49 | INFO | root | End purification for resolution 16*16, loss=0.19848376512527466
2025-12-03 11:26:50 | INFO | root | End purification for resolution 32*32, loss=0.3714224696159363
