2025-12-04 17:13:48 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2025-12-04 17:13:48 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', batch_size=32, seed=42, gpu_id=0, config='PTR_8_2048_rank10_fft_dwt_c1.yaml', sample_num=512)
2025-12-04 17:13:48 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-04 17:13:49 | INFO | root | Dataset: thubenchmark
2025-12-04 17:13:49 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-04 17:13:49 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-04 17:13:49 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-04 17:13:49 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-04 17:13:50 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2025-12-04 17:13:50 | INFO | root | 
2025-12-04 17:13:50 | INFO | root | Model: eegnet, fold: 0
2025-12-04 17:13:50 | INFO | root | Adversarial data accuracy: 0.177734375, loss: 5.099132791161537
2025-12-04 17:13:50 | INFO | root | Clean data accuracy: 0.927734375, loss: 0.21533196786185727
2025-12-04 17:13:50 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 4096, 1])
2025-12-04 17:13:50 | INFO | root | End purification for resolution 8*8, loss=1.7186205387115479
2025-12-04 17:13:51 | INFO | root | End purification for resolution 16*16, loss=0.7061390280723572
2025-12-04 17:13:51 | INFO | root | End purification for resolution 32*32, loss=0.16887596249580383
2025-12-04 17:13:52 | INFO | root | End purification for resolution 64*64, loss=0.06296318769454956
2025-12-04 17:13:52 | INFO | root | Training time: 2.142317056655884, loss: 0.06296318769454956, params_num: 8800
2025-12-04 17:13:52 | INFO | root | Purified data 0, shape: torch.Size([1, 64, 1500]), mse:0.45734602212905884
2025-12-04 17:13:52 | INFO | root | 
2025-12-04 17:13:52 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 4096, 1])
2025-12-04 17:13:52 | INFO | root | End purification for resolution 8*8, loss=2.915332794189453
2025-12-04 17:13:53 | INFO | root | End purification for resolution 16*16, loss=0.832891583442688
2025-12-04 17:13:53 | INFO | root | End purification for resolution 32*32, loss=0.14321577548980713
2025-12-04 17:13:54 | INFO | root | End purification for resolution 64*64, loss=0.054739274084568024
2025-12-04 17:13:54 | INFO | root | Training time: 2.097902297973633, loss: 0.054739274084568024, params_num: 8800
2025-12-04 17:13:54 | INFO | root | Purified data 1, shape: torch.Size([1, 64, 1500]), mse:0.39833760261535645
2025-12-04 17:13:54 | INFO | root | 
2025-12-04 17:13:54 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 4096, 1])
2025-12-04 17:13:55 | INFO | root | End purification for resolution 8*8, loss=1.0244262218475342
2025-12-04 17:13:55 | INFO | root | End purification for resolution 16*16, loss=0.5332911014556885
2025-12-04 17:13:55 | INFO | root | End purification for resolution 32*32, loss=0.1773083209991455
2025-12-04 17:13:57 | INFO | root | End purification for resolution 64*64, loss=0.069529227912426
