2025-11-28 10:03:57 | INFO | root | Training thubenchmark with tsception
2025-11-28 10:03:57 | INFO | root | Namespace(dataset='thubenchmark', model='tsception', epochs=400, batch_size=128, lr=0.1, weight_decay=0.0, patience=20, seed=42, gpu_id=0)
2025-11-28 10:03:57 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-28 10:04:00 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-28 10:04:00 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-28 10:04:00 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 10:04:00 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-28 10:04:01 | INFO | root | Model: tsception, Parameter Num: 27557
2025-11-28 10:04:01 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-28 10:04:01 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 10:04:01 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-28 10:04:16 | INFO | root | Epoch: 1, Train Loss: 3.3253, Val Acc: 0.0798, Val Loss: 3.2439, Test Acc: 0.0929, Test Loss: 3.1924, Learning Rate: 0.100000
2025-11-28 10:04:30 | INFO | root | Epoch: 2, Train Loss: 2.7951, Val Acc: 0.0286, Val Loss: 7.5075, Test Acc: 0.0226, Test Loss: 7.4892, Learning Rate: 0.100000
2025-11-28 10:04:43 | INFO | root | Epoch: 3, Train Loss: 2.6200, Val Acc: 0.2405, Val Loss: 2.0356, Test Acc: 0.2571, Test Loss: 2.0168, Learning Rate: 0.100000
2025-11-28 10:04:57 | INFO | root | Epoch: 4, Train Loss: 2.5457, Val Acc: 0.0845, Val Loss: 3.5749, Test Acc: 0.0667, Test Loss: 3.5610, Learning Rate: 0.100000
2025-11-28 10:05:16 | INFO | root | Epoch: 5, Train Loss: 2.4988, Val Acc: 0.2226, Val Loss: 2.1261, Test Acc: 0.2333, Test Loss: 2.1265, Learning Rate: 0.100000
2025-11-28 10:05:33 | INFO | root | Epoch: 6, Train Loss: 2.4167, Val Acc: 0.2548, Val Loss: 2.1418, Test Acc: 0.2310, Test Loss: 2.1547, Learning Rate: 0.100000
2025-11-28 10:05:51 | INFO | root | Epoch: 7, Train Loss: 2.3931, Val Acc: 0.2369, Val Loss: 2.0853, Test Acc: 0.2381, Test Loss: 2.0820, Learning Rate: 0.100000
2025-11-28 10:06:12 | INFO | root | Epoch: 8, Train Loss: 2.3749, Val Acc: 0.2679, Val Loss: 1.8737, Test Acc: 0.2940, Test Loss: 1.8555, Learning Rate: 0.100000
2025-11-28 10:06:32 | INFO | root | Epoch: 9, Train Loss: 2.3603, Val Acc: 0.3238, Val Loss: 1.8131, Test Acc: 0.2940, Test Loss: 1.8683, Learning Rate: 0.100000
2025-11-28 10:06:50 | INFO | root | Epoch: 10, Train Loss: 2.3248, Val Acc: 0.2512, Val Loss: 2.0347, Test Acc: 0.2452, Test Loss: 2.0903, Learning Rate: 0.100000
2025-11-28 10:07:11 | INFO | root | Epoch: 11, Train Loss: 2.2928, Val Acc: 0.2071, Val Loss: 2.0752, Test Acc: 0.2155, Test Loss: 2.1474, Learning Rate: 0.100000
2025-11-28 10:07:34 | INFO | root | Epoch: 12, Train Loss: 2.3361, Val Acc: 0.2238, Val Loss: 2.1263, Test Acc: 0.2548, Test Loss: 2.1569, Learning Rate: 0.100000
2025-11-28 10:07:58 | INFO | root | Epoch: 13, Train Loss: 2.2706, Val Acc: 0.3012, Val Loss: 1.9126, Test Acc: 0.2964, Test Loss: 1.9064, Learning Rate: 0.100000
2025-11-28 10:08:19 | INFO | root | Epoch: 14, Train Loss: 2.3119, Val Acc: 0.2393, Val Loss: 1.8766, Test Acc: 0.2393, Test Loss: 1.8580, Learning Rate: 0.100000
2025-11-28 10:08:42 | INFO | root | Epoch: 15, Train Loss: 2.3055, Val Acc: 0.2405, Val Loss: 2.0052, Test Acc: 0.2357, Test Loss: 2.0326, Learning Rate: 0.100000
2025-11-28 10:09:01 | INFO | root | Epoch: 16, Train Loss: 2.3105, Val Acc: 0.2619, Val Loss: 1.9174, Test Acc: 0.2607, Test Loss: 1.9295, Learning Rate: 0.100000
2025-11-28 10:09:19 | INFO | root | Epoch: 17, Train Loss: 2.3052, Val Acc: 0.1905, Val Loss: 2.2331, Test Acc: 0.1917, Test Loss: 2.2763, Learning Rate: 0.100000
2025-11-28 10:09:38 | INFO | root | Epoch: 18, Train Loss: 2.2996, Val Acc: 0.2321, Val Loss: 2.4617, Test Acc: 0.2464, Test Loss: 2.5346, Learning Rate: 0.100000
2025-11-28 10:09:56 | INFO | root | Epoch: 19, Train Loss: 2.2580, Val Acc: 0.3417, Val Loss: 1.7594, Test Acc: 0.3429, Test Loss: 1.7420, Learning Rate: 0.100000
2025-11-28 10:10:19 | INFO | root | Epoch: 20, Train Loss: 2.2361, Val Acc: 0.2548, Val Loss: 1.9979, Test Acc: 0.2583, Test Loss: 2.0301, Learning Rate: 0.100000
2025-11-28 10:10:43 | INFO | root | Epoch: 21, Train Loss: 2.2432, Val Acc: 0.1929, Val Loss: 2.3026, Test Acc: 0.1679, Test Loss: 2.3238, Learning Rate: 0.100000
2025-11-28 10:11:08 | INFO | root | Epoch: 22, Train Loss: 2.2442, Val Acc: 0.2679, Val Loss: 1.9570, Test Acc: 0.2869, Test Loss: 1.9703, Learning Rate: 0.100000
2025-11-28 10:11:29 | INFO | root | Epoch: 23, Train Loss: 2.2021, Val Acc: 0.1905, Val Loss: 2.4449, Test Acc: 0.2167, Test Loss: 2.4749, Learning Rate: 0.100000
2025-11-28 10:11:47 | INFO | root | Epoch: 24, Train Loss: 2.2473, Val Acc: 0.2619, Val Loss: 1.9630, Test Acc: 0.2667, Test Loss: 1.9306, Learning Rate: 0.100000
2025-11-28 10:12:07 | INFO | root | Epoch: 25, Train Loss: 2.2317, Val Acc: 0.3595, Val Loss: 1.6727, Test Acc: 0.3476, Test Loss: 1.6795, Learning Rate: 0.100000
