2025-11-27 21:05:57 | INFO | root | Training thubenchmark with tsception
2025-11-27 21:05:57 | INFO | root | Namespace(dataset='thubenchmark', model='tsception', epochs=400, batch_size=128, lr=0.0001, weight_decay=0.0, patience=20, seed=42, gpu_id=0)
2025-11-27 21:05:57 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-27 21:06:00 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-27 21:06:00 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-27 21:06:00 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 21:06:00 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-27 21:06:00 | INFO | root | Model: tsception, Parameter Num: 27557
2025-11-27 21:06:00 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-27 21:06:00 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 21:06:00 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-27 21:06:34 | INFO | root | Epoch: 1, Train Loss: 3.6968, Val Acc: 0.0298, Val Loss: 3.6901, Test Acc: 0.0250, Test Loss: 3.6967, Learning Rate: 0.000100
2025-11-27 21:07:03 | INFO | root | Epoch: 2, Train Loss: 3.6886, Val Acc: 0.0369, Val Loss: 3.6827, Test Acc: 0.0226, Test Loss: 3.6900, Learning Rate: 0.000100
2025-11-27 21:07:35 | INFO | root | Epoch: 3, Train Loss: 3.6803, Val Acc: 0.0369, Val Loss: 3.6697, Test Acc: 0.0298, Test Loss: 3.6766, Learning Rate: 0.000100
2025-11-27 21:08:04 | INFO | root | Epoch: 4, Train Loss: 3.6586, Val Acc: 0.0452, Val Loss: 3.6447, Test Acc: 0.0429, Test Loss: 3.6488, Learning Rate: 0.000100
2025-11-27 21:08:35 | INFO | root | Epoch: 5, Train Loss: 3.6246, Val Acc: 0.0488, Val Loss: 3.6015, Test Acc: 0.0476, Test Loss: 3.6029, Learning Rate: 0.000100
2025-11-27 21:09:02 | INFO | root | Epoch: 6, Train Loss: 3.5891, Val Acc: 0.0452, Val Loss: 3.5506, Test Acc: 0.0512, Test Loss: 3.5494, Learning Rate: 0.000100
