2025-12-31 04:53:19 | INFO | root | Training thubenchmark with eegnet
2025-12-31 04:53:19 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', at_strategy='fbf', epsilon=0.1, pgd_step_size=0.01, pgd_steps=20, fbf_replays=2, trades_beta=1.0, clean_ratio=0.0, clip_min=None, clip_max=None, pgd_random_start=True, epochs=400, batch_size=128, lr=0.001, weight_decay=0, patience=20, seed=42, gpu_id=0)
2025-12-31 04:53:19 | INFO | root | AT config | strategy: fbf, eps: 0.1, step size: 0.01, steps: 20, fbf_replays: 2, trades_beta: 1.0, clean_ratio: 0.0, random_start: True, clip_min/max: (None, None)
2025-12-31 04:53:19 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-31 04:53:20 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-12-31 04:53:20 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-31 04:53:20 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-31 04:53:20 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-12-31 04:53:20 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-12-31 04:53:20 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-31 04:53:20 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-31 04:53:20 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-12-31 04:53:29 | INFO | root | Epoch: 1, Train Loss: 3.6350, Val Acc: 0.4321, Val Loss: 3.2946, Test Acc: 0.3952, Test Loss: 3.3138, Learning Rate: 0.001000
2025-12-31 04:53:38 | INFO | root | Epoch: 2, Train Loss: 2.1056, Val Acc: 0.6774, Val Loss: 1.6080, Test Acc: 0.6619, Test Loss: 1.6529, Learning Rate: 0.001000
2025-12-31 04:53:47 | INFO | root | Epoch: 3, Train Loss: 1.0279, Val Acc: 0.8202, Val Loss: 0.7853, Test Acc: 0.8274, Test Loss: 0.7891, Learning Rate: 0.001000
2025-12-31 04:53:56 | INFO | root | Epoch: 4, Train Loss: 0.7182, Val Acc: 0.8750, Val Loss: 0.5438, Test Acc: 0.8667, Test Loss: 0.5457, Learning Rate: 0.001000
2025-12-31 04:54:05 | INFO | root | Epoch: 5, Train Loss: 0.5717, Val Acc: 0.8798, Val Loss: 0.4661, Test Acc: 0.8881, Test Loss: 0.4646, Learning Rate: 0.001000
2025-12-31 04:54:14 | INFO | root | Epoch: 6, Train Loss: 0.4857, Val Acc: 0.9107, Val Loss: 0.3952, Test Acc: 0.8881, Test Loss: 0.4086, Learning Rate: 0.001000
2025-12-31 04:54:22 | INFO | root | Epoch: 7, Train Loss: 0.4188, Val Acc: 0.9083, Val Loss: 0.3595, Test Acc: 0.9024, Test Loss: 0.3636, Learning Rate: 0.001000
2025-12-31 04:54:31 | INFO | root | Epoch: 8, Train Loss: 0.3703, Val Acc: 0.9238, Val Loss: 0.3182, Test Acc: 0.9131, Test Loss: 0.3200, Learning Rate: 0.001000
2025-12-31 04:54:40 | INFO | root | Epoch: 9, Train Loss: 0.3394, Val Acc: 0.9298, Val Loss: 0.3016, Test Acc: 0.9155, Test Loss: 0.3018, Learning Rate: 0.001000
2025-12-31 04:54:49 | INFO | root | Epoch: 10, Train Loss: 0.3088, Val Acc: 0.9274, Val Loss: 0.2821, Test Acc: 0.9190, Test Loss: 0.2891, Learning Rate: 0.001000
2025-12-31 04:54:58 | INFO | root | Epoch: 11, Train Loss: 0.2780, Val Acc: 0.9310, Val Loss: 0.2765, Test Acc: 0.9262, Test Loss: 0.2709, Learning Rate: 0.001000
2025-12-31 04:55:06 | INFO | root | Epoch: 12, Train Loss: 0.2564, Val Acc: 0.9321, Val Loss: 0.2744, Test Acc: 0.9238, Test Loss: 0.2634, Learning Rate: 0.001000
2025-12-31 04:55:15 | INFO | root | Epoch: 13, Train Loss: 0.2458, Val Acc: 0.9286, Val Loss: 0.2711, Test Acc: 0.9298, Test Loss: 0.2612, Learning Rate: 0.001000
2025-12-31 04:55:24 | INFO | root | Epoch: 14, Train Loss: 0.2314, Val Acc: 0.9440, Val Loss: 0.2525, Test Acc: 0.9238, Test Loss: 0.2483, Learning Rate: 0.001000
2025-12-31 04:55:33 | INFO | root | Epoch: 15, Train Loss: 0.2151, Val Acc: 0.9381, Val Loss: 0.2399, Test Acc: 0.9357, Test Loss: 0.2331, Learning Rate: 0.001000
2025-12-31 04:55:42 | INFO | root | Epoch: 16, Train Loss: 0.2059, Val Acc: 0.9393, Val Loss: 0.2355, Test Acc: 0.9357, Test Loss: 0.2257, Learning Rate: 0.001000
2025-12-31 04:55:51 | INFO | root | Epoch: 17, Train Loss: 0.1903, Val Acc: 0.9310, Val Loss: 0.2346, Test Acc: 0.9381, Test Loss: 0.2277, Learning Rate: 0.001000
2025-12-31 04:55:59 | INFO | root | Epoch: 18, Train Loss: 0.1815, Val Acc: 0.9333, Val Loss: 0.2300, Test Acc: 0.9369, Test Loss: 0.2230, Learning Rate: 0.001000
2025-12-31 04:56:08 | INFO | root | Epoch: 19, Train Loss: 0.1726, Val Acc: 0.9333, Val Loss: 0.2211, Test Acc: 0.9321, Test Loss: 0.2251, Learning Rate: 0.001000
2025-12-31 04:56:17 | INFO | root | Epoch: 20, Train Loss: 0.1653, Val Acc: 0.9405, Val Loss: 0.2217, Test Acc: 0.9393, Test Loss: 0.2197, Learning Rate: 0.001000
2025-12-31 04:56:26 | INFO | root | Epoch: 21, Train Loss: 0.1581, Val Acc: 0.9440, Val Loss: 0.2168, Test Acc: 0.9440, Test Loss: 0.2053, Learning Rate: 0.001000
2025-12-31 04:56:35 | INFO | root | Epoch: 22, Train Loss: 0.1490, Val Acc: 0.9417, Val Loss: 0.2084, Test Acc: 0.9440, Test Loss: 0.2035, Learning Rate: 0.001000
2025-12-31 04:56:44 | INFO | root | Epoch: 23, Train Loss: 0.1434, Val Acc: 0.9405, Val Loss: 0.2166, Test Acc: 0.9369, Test Loss: 0.2165, Learning Rate: 0.001000
2025-12-31 04:56:52 | INFO | root | Epoch: 24, Train Loss: 0.1404, Val Acc: 0.9464, Val Loss: 0.2054, Test Acc: 0.9429, Test Loss: 0.1983, Learning Rate: 0.001000
2025-12-31 04:57:01 | INFO | root | Epoch: 25, Train Loss: 0.1327, Val Acc: 0.9369, Val Loss: 0.2151, Test Acc: 0.9381, Test Loss: 0.2037, Learning Rate: 0.001000
2025-12-31 04:57:10 | INFO | root | Epoch: 26, Train Loss: 0.1345, Val Acc: 0.9357, Val Loss: 0.2103, Test Acc: 0.9405, Test Loss: 0.1930, Learning Rate: 0.001000
