2025-12-30 18:18:28 | INFO | root | Training thubenchmark with eegnet
2025-12-30 18:18:28 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', at_strategy='madry', epsilon=0.1, pgd_step_size=0.01, pgd_steps=7, fbf_replays=4, trades_beta=6.0, clean_ratio=0.0, clip_min=None, clip_max=None, pgd_random_start=True, epochs=400, batch_size=128, lr=0.001, weight_decay=0, patience=20, seed=42, gpu_id=0)
2025-12-30 18:18:28 | INFO | root | AT config | strategy: madry, eps: 0.1, step size: 0.01, steps: 7, fbf_replays: 4, trades_beta: 6.0, clean_ratio: 0.0, random_start: True, clip_min/max: (None, None)
2025-12-30 18:18:28 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-30 18:18:30 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-12-30 18:18:30 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-30 18:18:30 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-30 18:18:30 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-12-30 18:18:30 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-12-30 18:18:30 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-30 18:18:30 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-30 18:18:30 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-12-30 18:19:04 | INFO | root | Epoch: 1, Train Loss: 3.9997, Val Acc: 0.1024, Val Loss: 3.6525, Test Acc: 0.0631, Test Loss: 3.6605, Learning Rate: 0.001000
2025-12-30 18:19:33 | INFO | root | Epoch: 2, Train Loss: 3.6952, Val Acc: 0.4024, Val Loss: 3.2941, Test Acc: 0.3762, Test Loss: 3.3208, Learning Rate: 0.001000
2025-12-30 18:20:03 | INFO | root | Epoch: 3, Train Loss: 3.2576, Val Acc: 0.4917, Val Loss: 2.6552, Test Acc: 0.4798, Test Loss: 2.7027, Learning Rate: 0.001000
2025-12-30 18:20:33 | INFO | root | Epoch: 4, Train Loss: 2.6638, Val Acc: 0.6464, Val Loss: 2.0387, Test Acc: 0.6369, Test Loss: 2.0711, Learning Rate: 0.001000
2025-12-30 18:21:01 | INFO | root | Epoch: 5, Train Loss: 2.2095, Val Acc: 0.7071, Val Loss: 1.6651, Test Acc: 0.6798, Test Loss: 1.6947, Learning Rate: 0.001000
2025-12-30 18:21:28 | INFO | root | Epoch: 6, Train Loss: 1.8957, Val Acc: 0.7690, Val Loss: 1.3380, Test Acc: 0.7595, Test Loss: 1.3667, Learning Rate: 0.001000
2025-12-30 18:21:55 | INFO | root | Epoch: 7, Train Loss: 1.5559, Val Acc: 0.8333, Val Loss: 1.0277, Test Acc: 0.8179, Test Loss: 1.0462, Learning Rate: 0.001000
2025-12-30 18:22:20 | INFO | root | Epoch: 8, Train Loss: 1.3646, Val Acc: 0.8417, Val Loss: 0.8916, Test Acc: 0.8345, Test Loss: 0.9057, Learning Rate: 0.001000
2025-12-30 18:22:42 | INFO | root | Epoch: 9, Train Loss: 1.2430, Val Acc: 0.8786, Val Loss: 0.7934, Test Acc: 0.8619, Test Loss: 0.8069, Learning Rate: 0.001000
2025-12-30 18:23:05 | INFO | root | Epoch: 10, Train Loss: 1.1650, Val Acc: 0.8750, Val Loss: 0.7306, Test Acc: 0.8738, Test Loss: 0.7351, Learning Rate: 0.001000
2025-12-30 18:23:28 | INFO | root | Epoch: 11, Train Loss: 1.0922, Val Acc: 0.8976, Val Loss: 0.6749, Test Acc: 0.8917, Test Loss: 0.6820, Learning Rate: 0.001000
2025-12-30 18:23:50 | INFO | root | Epoch: 12, Train Loss: 1.0397, Val Acc: 0.8893, Val Loss: 0.6407, Test Acc: 0.8905, Test Loss: 0.6422, Learning Rate: 0.001000
2025-12-30 18:24:13 | INFO | root | Epoch: 13, Train Loss: 0.9993, Val Acc: 0.8952, Val Loss: 0.5952, Test Acc: 0.8929, Test Loss: 0.6004, Learning Rate: 0.001000
2025-12-30 18:24:35 | INFO | root | Epoch: 14, Train Loss: 0.9532, Val Acc: 0.8845, Val Loss: 0.5606, Test Acc: 0.8798, Test Loss: 0.5665, Learning Rate: 0.001000
2025-12-30 18:24:58 | INFO | root | Epoch: 15, Train Loss: 0.9227, Val Acc: 0.9071, Val Loss: 0.5432, Test Acc: 0.9107, Test Loss: 0.5466, Learning Rate: 0.001000
2025-12-30 18:25:21 | INFO | root | Epoch: 16, Train Loss: 0.8927, Val Acc: 0.9119, Val Loss: 0.5187, Test Acc: 0.9012, Test Loss: 0.5299, Learning Rate: 0.001000
2025-12-30 18:25:43 | INFO | root | Epoch: 17, Train Loss: 0.8641, Val Acc: 0.9143, Val Loss: 0.4929, Test Acc: 0.8952, Test Loss: 0.5037, Learning Rate: 0.001000
2025-12-30 18:26:06 | INFO | root | Epoch: 18, Train Loss: 0.8404, Val Acc: 0.9143, Val Loss: 0.4810, Test Acc: 0.9131, Test Loss: 0.4822, Learning Rate: 0.001000
2025-12-30 18:26:28 | INFO | root | Epoch: 19, Train Loss: 0.8175, Val Acc: 0.9238, Val Loss: 0.4642, Test Acc: 0.9167, Test Loss: 0.4691, Learning Rate: 0.001000
2025-12-30 18:26:51 | INFO | root | Epoch: 20, Train Loss: 0.8052, Val Acc: 0.9167, Val Loss: 0.4505, Test Acc: 0.9107, Test Loss: 0.4620, Learning Rate: 0.001000
2025-12-30 18:27:14 | INFO | root | Epoch: 21, Train Loss: 0.7692, Val Acc: 0.9274, Val Loss: 0.4349, Test Acc: 0.9190, Test Loss: 0.4418, Learning Rate: 0.001000
2025-12-30 18:27:36 | INFO | root | Epoch: 22, Train Loss: 0.7562, Val Acc: 0.9214, Val Loss: 0.4251, Test Acc: 0.9143, Test Loss: 0.4335, Learning Rate: 0.001000
2025-12-30 18:27:59 | INFO | root | Epoch: 23, Train Loss: 0.7398, Val Acc: 0.9250, Val Loss: 0.4073, Test Acc: 0.9036, Test Loss: 0.4245, Learning Rate: 0.001000
2025-12-30 18:28:21 | INFO | root | Epoch: 24, Train Loss: 0.7335, Val Acc: 0.9262, Val Loss: 0.4094, Test Acc: 0.9167, Test Loss: 0.4182, Learning Rate: 0.001000
2025-12-30 18:28:44 | INFO | root | Epoch: 25, Train Loss: 0.7241, Val Acc: 0.9321, Val Loss: 0.3960, Test Acc: 0.9190, Test Loss: 0.4081, Learning Rate: 0.001000
2025-12-30 18:29:07 | INFO | root | Epoch: 26, Train Loss: 0.7057, Val Acc: 0.9262, Val Loss: 0.3858, Test Acc: 0.9190, Test Loss: 0.3983, Learning Rate: 0.001000
2025-12-30 18:29:29 | INFO | root | Epoch: 27, Train Loss: 0.6924, Val Acc: 0.9345, Val Loss: 0.3815, Test Acc: 0.9274, Test Loss: 0.3929, Learning Rate: 0.001000
2025-12-30 18:29:52 | INFO | root | Epoch: 28, Train Loss: 0.6708, Val Acc: 0.9238, Val Loss: 0.3682, Test Acc: 0.9262, Test Loss: 0.3766, Learning Rate: 0.001000
2025-12-30 18:30:15 | INFO | root | Epoch: 29, Train Loss: 0.6661, Val Acc: 0.9274, Val Loss: 0.3692, Test Acc: 0.9214, Test Loss: 0.3751, Learning Rate: 0.001000
2025-12-30 18:30:37 | INFO | root | Epoch: 30, Train Loss: 0.6487, Val Acc: 0.9310, Val Loss: 0.3514, Test Acc: 0.9298, Test Loss: 0.3620, Learning Rate: 0.001000
