2025-11-27 01:25:14 | INFO | root | Training thubenchmark with conformer
2025-11-27 01:25:14 | INFO | root | Namespace(dataset='thubenchmark', model='conformer', epochs=400, batch_size=128, lr=0.001, weight_decay=0.0001, patience=20, seed=42, gpu_id=0)
2025-11-27 01:25:14 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-27 01:25:15 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-27 01:25:15 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-27 01:25:15 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 01:25:15 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-27 01:25:15 | INFO | root | Model: conformer, Parameter Num: 1195880
2025-11-27 01:25:15 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-27 01:25:15 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 01:25:15 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-27 01:25:39 | INFO | root | Epoch: 1, Train Loss: 3.7721, Val Acc: 0.0274, Val Loss: 3.7147, Test Acc: 0.0286, Test Loss: 3.7108, Learning Rate: 0.001000
2025-11-27 01:26:02 | INFO | root | Epoch: 2, Train Loss: 3.7664, Val Acc: 0.0226, Val Loss: 3.7188, Test Acc: 0.0226, Test Loss: 3.7182, Learning Rate: 0.001000
2025-11-27 01:26:25 | INFO | root | Epoch: 3, Train Loss: 3.7482, Val Acc: 0.0274, Val Loss: 3.7371, Test Acc: 0.0190, Test Loss: 3.7368, Learning Rate: 0.001000
2025-11-27 01:26:48 | INFO | root | Epoch: 4, Train Loss: 3.7306, Val Acc: 0.0286, Val Loss: 3.7027, Test Acc: 0.0381, Test Loss: 3.7082, Learning Rate: 0.001000
2025-11-27 01:27:11 | INFO | root | Epoch: 5, Train Loss: 3.6797, Val Acc: 0.0488, Val Loss: 3.4747, Test Acc: 0.0476, Test Loss: 3.4277, Learning Rate: 0.001000
2025-11-27 01:27:34 | INFO | root | Epoch: 6, Train Loss: 3.3957, Val Acc: 0.1036, Val Loss: 3.2886, Test Acc: 0.0774, Test Loss: 3.3435, Learning Rate: 0.001000
2025-11-27 01:27:58 | INFO | root | Epoch: 7, Train Loss: 2.9542, Val Acc: 0.5429, Val Loss: 1.7387, Test Acc: 0.5119, Test Loss: 1.8515, Learning Rate: 0.001000
2025-11-27 01:28:21 | INFO | root | Epoch: 8, Train Loss: 2.2080, Val Acc: 0.7333, Val Loss: 1.0657, Test Acc: 0.7190, Test Loss: 1.1756, Learning Rate: 0.001000
2025-11-27 01:28:44 | INFO | root | Epoch: 9, Train Loss: 1.6712, Val Acc: 0.8143, Val Loss: 0.6826, Test Acc: 0.7988, Test Loss: 0.7693, Learning Rate: 0.001000
2025-11-27 01:29:07 | INFO | root | Epoch: 10, Train Loss: 1.3493, Val Acc: 0.8738, Val Loss: 0.5131, Test Acc: 0.8560, Test Loss: 0.5636, Learning Rate: 0.001000
2025-11-27 01:29:30 | INFO | root | Epoch: 11, Train Loss: 1.1409, Val Acc: 0.8869, Val Loss: 0.4085, Test Acc: 0.8762, Test Loss: 0.4797, Learning Rate: 0.001000
2025-11-27 01:29:53 | INFO | root | Epoch: 12, Train Loss: 0.9213, Val Acc: 0.8869, Val Loss: 0.3855, Test Acc: 0.8881, Test Loss: 0.4479, Learning Rate: 0.001000
2025-11-27 01:30:17 | INFO | root | Epoch: 13, Train Loss: 0.8376, Val Acc: 0.9190, Val Loss: 0.2976, Test Acc: 0.8964, Test Loss: 0.3766, Learning Rate: 0.001000
2025-11-27 01:30:40 | INFO | root | Epoch: 14, Train Loss: 0.7537, Val Acc: 0.9238, Val Loss: 0.2779, Test Acc: 0.9155, Test Loss: 0.3701, Learning Rate: 0.001000
2025-11-27 01:31:03 | INFO | root | Epoch: 15, Train Loss: 0.6837, Val Acc: 0.8821, Val Loss: 0.5464, Test Acc: 0.8905, Test Loss: 0.5469, Learning Rate: 0.001000
2025-11-27 01:31:26 | INFO | root | Epoch: 16, Train Loss: 0.6378, Val Acc: 0.9321, Val Loss: 0.2268, Test Acc: 0.9250, Test Loss: 0.3180, Learning Rate: 0.001000
2025-11-27 01:31:49 | INFO | root | Epoch: 17, Train Loss: 0.6132, Val Acc: 0.9298, Val Loss: 0.2331, Test Acc: 0.9226, Test Loss: 0.3169, Learning Rate: 0.001000
2025-11-27 01:32:12 | INFO | root | Epoch: 18, Train Loss: 0.5573, Val Acc: 0.9357, Val Loss: 0.2341, Test Acc: 0.9333, Test Loss: 0.3090, Learning Rate: 0.001000
2025-11-27 01:32:35 | INFO | root | Epoch: 19, Train Loss: 0.5472, Val Acc: 0.8774, Val Loss: 0.3964, Test Acc: 0.8512, Test Loss: 0.5433, Learning Rate: 0.001000
