2025-11-28 13:05:21 | INFO | root | Training thubenchmark with tsception
2025-11-28 13:05:21 | INFO | root | Namespace(dataset='thubenchmark', model='tsception', epochs=400, batch_size=128, lr=0.01, weight_decay=0.1, patience=20, seed=42, gpu_id=0)
2025-11-28 13:05:21 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-28 13:05:24 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-28 13:05:24 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-28 13:05:24 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 13:05:24 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-28 13:05:24 | INFO | root | Model: tsception, Parameter Num: 100584
2025-11-28 13:05:24 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-28 13:05:24 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 13:05:24 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-28 13:05:43 | INFO | root | Epoch: 1, Train Loss: 2.8956, Val Acc: 0.1774, Val Loss: 2.1466, Test Acc: 0.1940, Test Loss: 2.1315, Learning Rate: 0.010000
2025-11-28 13:06:00 | INFO | root | Epoch: 2, Train Loss: 2.0458, Val Acc: 0.2833, Val Loss: 1.7777, Test Acc: 0.2679, Test Loss: 1.8263, Learning Rate: 0.010000
2025-11-28 13:06:19 | INFO | root | Epoch: 3, Train Loss: 1.8077, Val Acc: 0.3167, Val Loss: 1.7221, Test Acc: 0.3333, Test Loss: 1.7014, Learning Rate: 0.010000
2025-11-28 13:06:36 | INFO | root | Epoch: 4, Train Loss: 1.6120, Val Acc: 0.3179, Val Loss: 1.5498, Test Acc: 0.3536, Test Loss: 1.4735, Learning Rate: 0.010000
2025-11-28 13:06:53 | INFO | root | Epoch: 5, Train Loss: 1.4794, Val Acc: 0.3607, Val Loss: 1.5690, Test Acc: 0.3488, Test Loss: 1.6401, Learning Rate: 0.010000
2025-11-28 13:07:11 | INFO | root | Epoch: 6, Train Loss: 1.3999, Val Acc: 0.3536, Val Loss: 1.5554, Test Acc: 0.3417, Test Loss: 1.6360, Learning Rate: 0.010000
2025-11-28 13:07:32 | INFO | root | Epoch: 7, Train Loss: 1.2975, Val Acc: 0.4750, Val Loss: 1.2061, Test Acc: 0.4976, Test Loss: 1.1876, Learning Rate: 0.010000
2025-11-28 13:07:53 | INFO | root | Epoch: 8, Train Loss: 1.2211, Val Acc: 0.4679, Val Loss: 1.2895, Test Acc: 0.4429, Test Loss: 1.3247, Learning Rate: 0.010000
2025-11-28 13:08:13 | INFO | root | Epoch: 9, Train Loss: 1.2041, Val Acc: 0.3000, Val Loss: 1.7117, Test Acc: 0.3333, Test Loss: 1.7434, Learning Rate: 0.010000
2025-11-28 13:08:37 | INFO | root | Epoch: 10, Train Loss: 1.1279, Val Acc: 0.4583, Val Loss: 1.3372, Test Acc: 0.4369, Test Loss: 1.3723, Learning Rate: 0.010000
2025-11-28 13:08:56 | INFO | root | Epoch: 11, Train Loss: 1.0549, Val Acc: 0.4619, Val Loss: 1.2337, Test Acc: 0.5333, Test Loss: 1.1207, Learning Rate: 0.010000
2025-11-28 13:09:14 | INFO | root | Epoch: 12, Train Loss: 1.0415, Val Acc: 0.5560, Val Loss: 1.0999, Test Acc: 0.5262, Test Loss: 1.1407, Learning Rate: 0.010000
2025-11-28 13:09:35 | INFO | root | Epoch: 13, Train Loss: 1.0170, Val Acc: 0.4714, Val Loss: 1.2738, Test Acc: 0.4798, Test Loss: 1.2896, Learning Rate: 0.010000
2025-11-28 13:09:56 | INFO | root | Epoch: 14, Train Loss: 0.9378, Val Acc: 0.5179, Val Loss: 1.3458, Test Acc: 0.4833, Test Loss: 1.4474, Learning Rate: 0.010000
2025-11-28 13:10:19 | INFO | root | Epoch: 15, Train Loss: 0.9350, Val Acc: 0.4964, Val Loss: 1.2825, Test Acc: 0.5024, Test Loss: 1.2817, Learning Rate: 0.010000
2025-11-28 13:10:40 | INFO | root | Epoch: 16, Train Loss: 0.9218, Val Acc: 0.6440, Val Loss: 1.0171, Test Acc: 0.6071, Test Loss: 0.9949, Learning Rate: 0.010000
2025-11-28 13:10:57 | INFO | root | Epoch: 17, Train Loss: 0.8746, Val Acc: 0.4845, Val Loss: 1.2890, Test Acc: 0.4738, Test Loss: 1.3493, Learning Rate: 0.010000
2025-11-28 13:11:14 | INFO | root | Epoch: 18, Train Loss: 0.8414, Val Acc: 0.4952, Val Loss: 1.3681, Test Acc: 0.5440, Test Loss: 1.2607, Learning Rate: 0.010000
2025-11-28 13:11:31 | INFO | root | Epoch: 19, Train Loss: 0.8076, Val Acc: 0.4726, Val Loss: 1.5241, Test Acc: 0.4345, Test Loss: 1.5420, Learning Rate: 0.010000
2025-11-28 13:11:48 | INFO | root | Epoch: 20, Train Loss: 0.7788, Val Acc: 0.5143, Val Loss: 1.6127, Test Acc: 0.4964, Test Loss: 1.6299, Learning Rate: 0.010000
2025-11-28 13:12:05 | INFO | root | Epoch: 21, Train Loss: 0.7623, Val Acc: 0.4881, Val Loss: 1.5152, Test Acc: 0.5024, Test Loss: 1.4496, Learning Rate: 0.010000
2025-11-28 13:12:22 | INFO | root | Epoch: 22, Train Loss: 0.7407, Val Acc: 0.6595, Val Loss: 0.9097, Test Acc: 0.6833, Test Loss: 0.8575, Learning Rate: 0.010000
2025-11-28 13:12:40 | INFO | root | Epoch: 23, Train Loss: 0.7052, Val Acc: 0.5976, Val Loss: 1.0878, Test Acc: 0.6274, Test Loss: 0.9876, Learning Rate: 0.010000
2025-11-28 13:12:59 | INFO | root | Epoch: 24, Train Loss: 0.6848, Val Acc: 0.6369, Val Loss: 1.0191, Test Acc: 0.6000, Test Loss: 1.0730, Learning Rate: 0.010000
2025-11-28 13:13:16 | INFO | root | Epoch: 25, Train Loss: 0.6898, Val Acc: 0.5357, Val Loss: 1.1990, Test Acc: 0.5690, Test Loss: 1.1556, Learning Rate: 0.010000
2025-11-28 13:13:33 | INFO | root | Epoch: 26, Train Loss: 0.6580, Val Acc: 0.6536, Val Loss: 0.9131, Test Acc: 0.6381, Test Loss: 0.9611, Learning Rate: 0.010000
2025-11-28 13:13:51 | INFO | root | Epoch: 27, Train Loss: 0.6415, Val Acc: 0.5238, Val Loss: 1.4181, Test Acc: 0.5155, Test Loss: 1.4479, Learning Rate: 0.010000
2025-11-28 13:14:08 | INFO | root | Epoch: 28, Train Loss: 0.6308, Val Acc: 0.4643, Val Loss: 1.7781, Test Acc: 0.4738, Test Loss: 1.7004, Learning Rate: 0.010000
