2025-11-28 14:00:00 | INFO | root | Training thubenchmark with tsception
2025-11-28 14:00:00 | INFO | root | Namespace(dataset='thubenchmark', model='tsception', epochs=400, batch_size=128, lr=0.001, weight_decay=0.0, patience=20, seed=42, gpu_id=0)
2025-11-28 14:00:00 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-28 14:00:04 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-28 14:00:04 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-28 14:00:04 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 14:00:04 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-28 14:00:04 | INFO | root | Model: tsception, Parameter Num: 100584
2025-11-28 14:00:04 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-28 14:00:04 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 14:00:04 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-28 14:00:25 | INFO | root | Epoch: 1, Train Loss: 3.5630, Val Acc: 0.1333, Val Loss: 3.1788, Test Acc: 0.1060, Test Loss: 3.1894, Learning Rate: 0.001000
2025-11-28 14:00:45 | INFO | root | Epoch: 2, Train Loss: 2.8935, Val Acc: 0.2321, Val Loss: 2.4408, Test Acc: 0.2083, Test Loss: 2.4581, Learning Rate: 0.001000
2025-11-28 14:01:04 | INFO | root | Epoch: 3, Train Loss: 2.4347, Val Acc: 0.3381, Val Loss: 2.1172, Test Acc: 0.3310, Test Loss: 2.1308, Learning Rate: 0.001000
2025-11-28 14:01:24 | INFO | root | Epoch: 4, Train Loss: 2.1996, Val Acc: 0.3869, Val Loss: 1.9309, Test Acc: 0.3833, Test Loss: 1.9386, Learning Rate: 0.001000
2025-11-28 14:01:44 | INFO | root | Epoch: 5, Train Loss: 2.0167, Val Acc: 0.4083, Val Loss: 1.7938, Test Acc: 0.3976, Test Loss: 1.8125, Learning Rate: 0.001000
2025-11-28 14:02:03 | INFO | root | Epoch: 6, Train Loss: 1.9127, Val Acc: 0.4190, Val Loss: 1.6952, Test Acc: 0.4321, Test Loss: 1.6913, Learning Rate: 0.001000
2025-11-28 14:02:23 | INFO | root | Epoch: 7, Train Loss: 1.7849, Val Acc: 0.4476, Val Loss: 1.6194, Test Acc: 0.4571, Test Loss: 1.6362, Learning Rate: 0.001000
