2025-11-27 09:47:06 | INFO | root | Training thubenchmark with eegnet
2025-11-27 09:47:06 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', epochs=400, batch_size=128, lr=0.0001, weight_decay=0.0, patience=20, seed=42, gpu_id=0)
2025-11-27 09:47:06 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-27 09:47:07 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-27 09:47:07 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-27 09:47:07 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 09:47:07 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-27 09:47:07 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-11-27 09:47:07 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-27 09:47:07 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 09:47:07 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-27 09:47:13 | INFO | root | Epoch: 1, Train Loss: 3.7044, Val Acc: 0.0250, Val Loss: 3.6893, Test Acc: 0.0298, Test Loss: 3.6888, Learning Rate: 0.000100
2025-11-27 09:47:18 | INFO | root | Epoch: 2, Train Loss: 3.6928, Val Acc: 0.0262, Val Loss: 3.6894, Test Acc: 0.0286, Test Loss: 3.6887, Learning Rate: 0.000100
2025-11-27 09:47:24 | INFO | root | Epoch: 3, Train Loss: 3.6868, Val Acc: 0.0310, Val Loss: 3.6889, Test Acc: 0.0333, Test Loss: 3.6881, Learning Rate: 0.000100
2025-11-27 09:47:29 | INFO | root | Epoch: 4, Train Loss: 3.6813, Val Acc: 0.0357, Val Loss: 3.6879, Test Acc: 0.0333, Test Loss: 3.6868, Learning Rate: 0.000100
2025-11-27 09:47:34 | INFO | root | Epoch: 5, Train Loss: 3.6757, Val Acc: 0.0333, Val Loss: 3.6859, Test Acc: 0.0381, Test Loss: 3.6846, Learning Rate: 0.000100
2025-11-27 09:47:39 | INFO | root | Epoch: 6, Train Loss: 3.6696, Val Acc: 0.0417, Val Loss: 3.6820, Test Acc: 0.0393, Test Loss: 3.6807, Learning Rate: 0.000100
2025-11-27 09:47:45 | INFO | root | Epoch: 7, Train Loss: 3.6607, Val Acc: 0.0583, Val Loss: 3.6757, Test Acc: 0.0452, Test Loss: 3.6750, Learning Rate: 0.000100
2025-11-27 09:47:50 | INFO | root | Epoch: 8, Train Loss: 3.6524, Val Acc: 0.0679, Val Loss: 3.6648, Test Acc: 0.0643, Test Loss: 3.6654, Learning Rate: 0.000100
