2025-11-27 01:02:14 | INFO | root | Training thubenchmark with conformer
2025-11-27 01:02:14 | INFO | root | Namespace(dataset='thubenchmark', model='conformer', epochs=400, batch_size=128, lr=0.001, weight_decay=0.001, patience=20, seed=42, gpu_id=0)
2025-11-27 01:02:14 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-27 01:02:15 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-27 01:02:15 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-27 01:02:15 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 01:02:15 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-27 01:02:15 | INFO | root | Model: conformer, Parameter Num: 1195880
2025-11-27 01:02:15 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-27 01:02:15 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 01:02:15 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-27 01:02:39 | INFO | root | Epoch: 1, Train Loss: 3.7720, Val Acc: 0.0274, Val Loss: 3.7147, Test Acc: 0.0286, Test Loss: 3.7108, Learning Rate: 0.001000
2025-11-27 01:03:02 | INFO | root | Epoch: 2, Train Loss: 3.7664, Val Acc: 0.0226, Val Loss: 3.7188, Test Acc: 0.0226, Test Loss: 3.7182, Learning Rate: 0.001000
2025-11-27 01:03:25 | INFO | root | Epoch: 3, Train Loss: 3.7481, Val Acc: 0.0274, Val Loss: 3.7372, Test Acc: 0.0190, Test Loss: 3.7369, Learning Rate: 0.001000
2025-11-27 01:03:48 | INFO | root | Epoch: 4, Train Loss: 3.7306, Val Acc: 0.0298, Val Loss: 3.7031, Test Acc: 0.0381, Test Loss: 3.7088, Learning Rate: 0.001000
2025-11-27 01:04:11 | INFO | root | Epoch: 5, Train Loss: 3.6871, Val Acc: 0.0357, Val Loss: 3.4869, Test Acc: 0.0440, Test Loss: 3.4993, Learning Rate: 0.001000
2025-11-27 01:04:34 | INFO | root | Epoch: 6, Train Loss: 3.4152, Val Acc: 0.0821, Val Loss: 3.0699, Test Acc: 0.0643, Test Loss: 3.0744, Learning Rate: 0.001000
2025-11-27 01:04:58 | INFO | root | Epoch: 7, Train Loss: 2.9086, Val Acc: 0.5405, Val Loss: 1.7122, Test Acc: 0.5071, Test Loss: 1.8434, Learning Rate: 0.001000
2025-11-27 01:05:21 | INFO | root | Epoch: 8, Train Loss: 2.1867, Val Acc: 0.7488, Val Loss: 1.0451, Test Acc: 0.7179, Test Loss: 1.1756, Learning Rate: 0.001000
2025-11-27 01:05:44 | INFO | root | Epoch: 9, Train Loss: 1.6718, Val Acc: 0.8286, Val Loss: 0.7092, Test Acc: 0.8071, Test Loss: 0.8204, Learning Rate: 0.001000
2025-11-27 01:06:07 | INFO | root | Epoch: 10, Train Loss: 1.3328, Val Acc: 0.8452, Val Loss: 0.5105, Test Acc: 0.8452, Test Loss: 0.5702, Learning Rate: 0.001000
