2025-11-28 01:22:59 | INFO | root | Training thubenchmark with conformer
2025-11-28 01:22:59 | INFO | root | Namespace(dataset='thubenchmark', model='conformer', epochs=400, batch_size=128, lr=0.001, weight_decay=0.1, patience=20, seed=42, gpu_id=0)
2025-11-28 01:22:59 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-28 01:23:03 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-28 01:23:03 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-28 01:23:03 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 01:23:03 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-28 01:23:04 | INFO | root | Model: conformer, Parameter Num: 1195880
2025-11-28 01:23:04 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-28 01:23:04 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 01:23:04 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-28 01:23:43 | INFO | root | Epoch: 1, Train Loss: 3.7798, Val Acc: 0.0250, Val Loss: 3.7322, Test Acc: 0.0214, Test Loss: 3.7180, Learning Rate: 0.001000
2025-11-28 01:24:16 | INFO | root | Epoch: 2, Train Loss: 3.7537, Val Acc: 0.0274, Val Loss: 3.7169, Test Acc: 0.0250, Test Loss: 3.7169, Learning Rate: 0.001000
2025-11-28 01:24:54 | INFO | root | Epoch: 3, Train Loss: 3.7381, Val Acc: 0.0310, Val Loss: 3.6604, Test Acc: 0.0476, Test Loss: 3.6628, Learning Rate: 0.001000
2025-11-28 01:25:28 | INFO | root | Epoch: 4, Train Loss: 3.6144, Val Acc: 0.0405, Val Loss: 3.3392, Test Acc: 0.0583, Test Loss: 3.3091, Learning Rate: 0.001000
2025-11-28 01:26:03 | INFO | root | Epoch: 5, Train Loss: 3.2737, Val Acc: 0.0821, Val Loss: 2.8701, Test Acc: 0.0905, Test Loss: 2.8705, Learning Rate: 0.001000
2025-11-28 01:26:37 | INFO | root | Epoch: 6, Train Loss: 2.9160, Val Acc: 0.1655, Val Loss: 2.3910, Test Acc: 0.1560, Test Loss: 2.4619, Learning Rate: 0.001000
2025-11-28 01:27:11 | INFO | root | Epoch: 7, Train Loss: 2.7113, Val Acc: 0.1619, Val Loss: 2.4454, Test Acc: 0.1607, Test Loss: 2.5031, Learning Rate: 0.001000
2025-11-28 01:27:45 | INFO | root | Epoch: 8, Train Loss: 2.5199, Val Acc: 0.2095, Val Loss: 2.0506, Test Acc: 0.2155, Test Loss: 2.0548, Learning Rate: 0.001000
2025-11-28 01:28:17 | INFO | root | Epoch: 9, Train Loss: 2.4035, Val Acc: 0.2357, Val Loss: 2.0634, Test Acc: 0.2131, Test Loss: 2.0879, Learning Rate: 0.001000
2025-11-28 01:28:52 | INFO | root | Epoch: 10, Train Loss: 2.3125, Val Acc: 0.1810, Val Loss: 2.2504, Test Acc: 0.1619, Test Loss: 2.3460, Learning Rate: 0.001000
2025-11-28 01:29:27 | INFO | root | Epoch: 11, Train Loss: 2.2469, Val Acc: 0.3060, Val Loss: 1.7737, Test Acc: 0.2917, Test Loss: 1.8314, Learning Rate: 0.001000
2025-11-28 01:30:04 | INFO | root | Epoch: 12, Train Loss: 2.1729, Val Acc: 0.2821, Val Loss: 1.8719, Test Acc: 0.2536, Test Loss: 1.9108, Learning Rate: 0.001000
