2025-11-27 17:14:07 | INFO | root | Training thubenchmark with eegnet
2025-11-27 17:14:07 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', epochs=400, batch_size=128, lr=0.0001, weight_decay=0.0, patience=20, seed=42, gpu_id=0)
2025-11-27 17:14:07 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-27 17:14:11 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-27 17:14:11 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-27 17:14:11 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 17:14:11 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-27 17:14:11 | INFO | root | Model: eegnet, Parameter Num: 32208
2025-11-27 17:14:11 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-27 17:14:11 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-27 17:14:11 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-27 17:14:23 | INFO | root | Epoch: 1, Train Loss: 3.7014, Val Acc: 0.0202, Val Loss: 3.6895, Test Acc: 0.0262, Test Loss: 3.6887, Learning Rate: 0.000100
2025-11-27 17:14:35 | INFO | root | Epoch: 2, Train Loss: 3.6947, Val Acc: 0.0179, Val Loss: 3.6896, Test Acc: 0.0298, Test Loss: 3.6884, Learning Rate: 0.000100
2025-11-27 17:14:47 | INFO | root | Epoch: 3, Train Loss: 3.6881, Val Acc: 0.0238, Val Loss: 3.6889, Test Acc: 0.0286, Test Loss: 3.6875, Learning Rate: 0.000100
2025-11-27 17:14:58 | INFO | root | Epoch: 4, Train Loss: 3.6825, Val Acc: 0.0321, Val Loss: 3.6876, Test Acc: 0.0369, Test Loss: 3.6857, Learning Rate: 0.000100
2025-11-27 17:15:09 | INFO | root | Epoch: 5, Train Loss: 3.6760, Val Acc: 0.0417, Val Loss: 3.6852, Test Acc: 0.0500, Test Loss: 3.6827, Learning Rate: 0.000100
2025-11-27 17:15:22 | INFO | root | Epoch: 6, Train Loss: 3.6672, Val Acc: 0.0405, Val Loss: 3.6812, Test Acc: 0.0631, Test Loss: 3.6779, Learning Rate: 0.000100
2025-11-27 17:15:35 | INFO | root | Epoch: 7, Train Loss: 3.6609, Val Acc: 0.0440, Val Loss: 3.6748, Test Acc: 0.0619, Test Loss: 3.6715, Learning Rate: 0.000100
2025-11-27 17:15:46 | INFO | root | Epoch: 8, Train Loss: 3.6520, Val Acc: 0.0595, Val Loss: 3.6640, Test Acc: 0.0810, Test Loss: 3.6609, Learning Rate: 0.000100
2025-11-27 17:15:57 | INFO | root | Epoch: 9, Train Loss: 3.6342, Val Acc: 0.0976, Val Loss: 3.6472, Test Acc: 0.1060, Test Loss: 3.6444, Learning Rate: 0.000100
2025-11-27 17:16:09 | INFO | root | Epoch: 10, Train Loss: 3.6115, Val Acc: 0.1381, Val Loss: 3.6210, Test Acc: 0.1345, Test Loss: 3.6184, Learning Rate: 0.000100
2025-11-27 17:16:23 | INFO | root | Epoch: 11, Train Loss: 3.5793, Val Acc: 0.1964, Val Loss: 3.5819, Test Acc: 0.1893, Test Loss: 3.5795, Learning Rate: 0.000100
2025-11-27 17:16:37 | INFO | root | Epoch: 12, Train Loss: 3.5344, Val Acc: 0.2643, Val Loss: 3.5264, Test Acc: 0.2452, Test Loss: 3.5241, Learning Rate: 0.000100
2025-11-27 17:16:49 | INFO | root | Epoch: 13, Train Loss: 3.4731, Val Acc: 0.3345, Val Loss: 3.4524, Test Acc: 0.3238, Test Loss: 3.4488, Learning Rate: 0.000100
2025-11-27 17:17:01 | INFO | root | Epoch: 14, Train Loss: 3.3918, Val Acc: 0.3893, Val Loss: 3.3581, Test Acc: 0.3786, Test Loss: 3.3527, Learning Rate: 0.000100
2025-11-27 17:17:15 | INFO | root | Epoch: 15, Train Loss: 3.2951, Val Acc: 0.4286, Val Loss: 3.2455, Test Acc: 0.4250, Test Loss: 3.2361, Learning Rate: 0.000100
2025-11-27 17:17:27 | INFO | root | Epoch: 16, Train Loss: 3.1705, Val Acc: 0.4679, Val Loss: 3.1183, Test Acc: 0.4702, Test Loss: 3.1059, Learning Rate: 0.000100
2025-11-27 17:17:37 | INFO | root | Epoch: 17, Train Loss: 3.0357, Val Acc: 0.5036, Val Loss: 2.9837, Test Acc: 0.5083, Test Loss: 2.9673, Learning Rate: 0.000100
2025-11-27 17:17:48 | INFO | root | Epoch: 18, Train Loss: 2.8924, Val Acc: 0.5310, Val Loss: 2.8434, Test Acc: 0.5381, Test Loss: 2.8246, Learning Rate: 0.000100
2025-11-27 17:18:00 | INFO | root | Epoch: 19, Train Loss: 2.7429, Val Acc: 0.5631, Val Loss: 2.7018, Test Acc: 0.5583, Test Loss: 2.6828, Learning Rate: 0.000100
2025-11-27 17:18:11 | INFO | root | Epoch: 20, Train Loss: 2.6053, Val Acc: 0.5810, Val Loss: 2.5618, Test Acc: 0.5869, Test Loss: 2.5449, Learning Rate: 0.000100
2025-11-27 17:18:23 | INFO | root | Epoch: 21, Train Loss: 2.4664, Val Acc: 0.6060, Val Loss: 2.4285, Test Acc: 0.6071, Test Loss: 2.4144, Learning Rate: 0.000100
2025-11-27 17:18:37 | INFO | root | Epoch: 22, Train Loss: 2.3371, Val Acc: 0.6202, Val Loss: 2.3031, Test Acc: 0.6143, Test Loss: 2.2940, Learning Rate: 0.000100
2025-11-27 17:18:49 | INFO | root | Epoch: 23, Train Loss: 2.2095, Val Acc: 0.6262, Val Loss: 2.1838, Test Acc: 0.6321, Test Loss: 2.1764, Learning Rate: 0.000100
2025-11-27 17:19:04 | INFO | root | Epoch: 24, Train Loss: 2.0977, Val Acc: 0.6440, Val Loss: 2.0740, Test Acc: 0.6571, Test Loss: 2.0689, Learning Rate: 0.000100
2025-11-27 17:19:15 | INFO | root | Epoch: 25, Train Loss: 1.9913, Val Acc: 0.6548, Val Loss: 1.9721, Test Acc: 0.6583, Test Loss: 1.9690, Learning Rate: 0.000100
2025-11-27 17:19:27 | INFO | root | Epoch: 26, Train Loss: 1.9023, Val Acc: 0.6667, Val Loss: 1.8831, Test Acc: 0.6798, Test Loss: 1.8817, Learning Rate: 0.000100
2025-11-27 17:19:39 | INFO | root | Epoch: 27, Train Loss: 1.8237, Val Acc: 0.6881, Val Loss: 1.8043, Test Acc: 0.6821, Test Loss: 1.8050, Learning Rate: 0.000100
