2025-11-28 15:57:01 | INFO | root | Training thubenchmark with tsception
2025-11-28 15:57:01 | INFO | root | Namespace(dataset='thubenchmark', model='tsception', epochs=400, batch_size=128, lr=0.001, weight_decay=0.001, patience=20, seed=42, gpu_id=0)
2025-11-28 15:57:01 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-11-28 15:57:05 | INFO | root | Dataset: thubenchmark, Sample_num: 8400, num_classes: 40
2025-11-28 15:57:05 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-11-28 15:57:05 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 15:57:05 | INFO | root | sample num in train set: 6720, sample num in test set: 1680
2025-11-28 15:57:05 | INFO | root | Model: tsception, Parameter Num: 100584
2025-11-28 15:57:05 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-11-28 15:57:05 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-11-28 15:57:05 | INFO | root | sample num in train set: 6720, sample num in val set: 840, sample num in test set: 840
2025-11-28 15:57:25 | INFO | root | Epoch: 1, Train Loss: 3.5624, Val Acc: 0.1345, Val Loss: 3.1758, Test Acc: 0.1071, Test Loss: 3.1862, Learning Rate: 0.001000
2025-11-28 15:57:43 | INFO | root | Epoch: 2, Train Loss: 2.8919, Val Acc: 0.2310, Val Loss: 2.4362, Test Acc: 0.2179, Test Loss: 2.4540, Learning Rate: 0.001000
2025-11-28 15:58:02 | INFO | root | Epoch: 3, Train Loss: 2.4345, Val Acc: 0.3345, Val Loss: 2.1199, Test Acc: 0.3310, Test Loss: 2.1325, Learning Rate: 0.001000
2025-11-28 15:58:22 | INFO | root | Epoch: 4, Train Loss: 2.1996, Val Acc: 0.3929, Val Loss: 1.9300, Test Acc: 0.3940, Test Loss: 1.9363, Learning Rate: 0.001000
2025-11-28 15:58:41 | INFO | root | Epoch: 5, Train Loss: 2.0165, Val Acc: 0.3964, Val Loss: 1.7949, Test Acc: 0.3976, Test Loss: 1.8140, Learning Rate: 0.001000
2025-11-28 15:58:59 | INFO | root | Epoch: 6, Train Loss: 1.9126, Val Acc: 0.4119, Val Loss: 1.6954, Test Acc: 0.4238, Test Loss: 1.6886, Learning Rate: 0.001000
2025-11-28 15:59:18 | INFO | root | Epoch: 7, Train Loss: 1.7854, Val Acc: 0.4357, Val Loss: 1.6110, Test Acc: 0.4524, Test Loss: 1.6294, Learning Rate: 0.001000
2025-11-28 15:59:37 | INFO | root | Epoch: 8, Train Loss: 1.6869, Val Acc: 0.4929, Val Loss: 1.5235, Test Acc: 0.5024, Test Loss: 1.5201, Learning Rate: 0.001000
2025-11-28 15:59:56 | INFO | root | Epoch: 9, Train Loss: 1.6129, Val Acc: 0.4940, Val Loss: 1.4342, Test Acc: 0.4845, Test Loss: 1.4529, Learning Rate: 0.001000
2025-11-28 16:00:15 | INFO | root | Epoch: 10, Train Loss: 1.5408, Val Acc: 0.4607, Val Loss: 1.4494, Test Acc: 0.4440, Test Loss: 1.4690, Learning Rate: 0.001000
2025-11-28 16:00:34 | INFO | root | Epoch: 11, Train Loss: 1.4645, Val Acc: 0.4964, Val Loss: 1.3918, Test Acc: 0.4833, Test Loss: 1.3966, Learning Rate: 0.001000
2025-11-28 16:00:53 | INFO | root | Epoch: 12, Train Loss: 1.4058, Val Acc: 0.5869, Val Loss: 1.2912, Test Acc: 0.5512, Test Loss: 1.3188, Learning Rate: 0.001000
2025-11-28 16:01:12 | INFO | root | Epoch: 13, Train Loss: 1.3544, Val Acc: 0.5869, Val Loss: 1.2679, Test Acc: 0.5595, Test Loss: 1.2957, Learning Rate: 0.001000
2025-11-28 16:01:31 | INFO | root | Epoch: 14, Train Loss: 1.2912, Val Acc: 0.6167, Val Loss: 1.1995, Test Acc: 0.5690, Test Loss: 1.2259, Learning Rate: 0.001000
2025-11-28 16:01:50 | INFO | root | Epoch: 15, Train Loss: 1.2569, Val Acc: 0.5798, Val Loss: 1.1787, Test Acc: 0.5929, Test Loss: 1.1831, Learning Rate: 0.001000
2025-11-28 16:02:09 | INFO | root | Epoch: 16, Train Loss: 1.2090, Val Acc: 0.6012, Val Loss: 1.1555, Test Acc: 0.5881, Test Loss: 1.1754, Learning Rate: 0.001000
2025-11-28 16:02:28 | INFO | root | Epoch: 17, Train Loss: 1.1620, Val Acc: 0.5667, Val Loss: 1.1447, Test Acc: 0.5524, Test Loss: 1.2096, Learning Rate: 0.001000
2025-11-28 16:02:47 | INFO | root | Epoch: 18, Train Loss: 1.1306, Val Acc: 0.6357, Val Loss: 1.0658, Test Acc: 0.5988, Test Loss: 1.0839, Learning Rate: 0.001000
2025-11-28 16:03:05 | INFO | root | Epoch: 19, Train Loss: 1.0944, Val Acc: 0.5571, Val Loss: 1.1265, Test Acc: 0.5536, Test Loss: 1.1661, Learning Rate: 0.001000
2025-11-28 16:03:23 | INFO | root | Epoch: 20, Train Loss: 1.0346, Val Acc: 0.6179, Val Loss: 1.0488, Test Acc: 0.5821, Test Loss: 1.0855, Learning Rate: 0.001000
2025-11-28 16:03:42 | INFO | root | Epoch: 21, Train Loss: 1.0147, Val Acc: 0.6107, Val Loss: 1.0620, Test Acc: 0.5798, Test Loss: 1.0908, Learning Rate: 0.001000
2025-11-28 16:04:01 | INFO | root | Epoch: 22, Train Loss: 0.9821, Val Acc: 0.6333, Val Loss: 1.0260, Test Acc: 0.6095, Test Loss: 1.0507, Learning Rate: 0.001000
2025-11-28 16:04:20 | INFO | root | Epoch: 23, Train Loss: 0.9391, Val Acc: 0.6476, Val Loss: 1.0024, Test Acc: 0.6071, Test Loss: 1.0336, Learning Rate: 0.001000
2025-11-28 16:04:38 | INFO | root | Epoch: 24, Train Loss: 0.9231, Val Acc: 0.6488, Val Loss: 0.9602, Test Acc: 0.6119, Test Loss: 1.0371, Learning Rate: 0.001000
2025-11-28 16:04:56 | INFO | root | Epoch: 25, Train Loss: 0.8795, Val Acc: 0.6357, Val Loss: 0.9843, Test Acc: 0.6119, Test Loss: 1.0017, Learning Rate: 0.001000
2025-11-28 16:05:15 | INFO | root | Epoch: 26, Train Loss: 0.8625, Val Acc: 0.6369, Val Loss: 0.9680, Test Acc: 0.6202, Test Loss: 1.0136, Learning Rate: 0.001000
2025-11-28 16:05:34 | INFO | root | Epoch: 27, Train Loss: 0.8298, Val Acc: 0.6464, Val Loss: 0.9407, Test Acc: 0.6464, Test Loss: 0.9996, Learning Rate: 0.001000
2025-11-28 16:05:53 | INFO | root | Epoch: 28, Train Loss: 0.8040, Val Acc: 0.6524, Val Loss: 0.9447, Test Acc: 0.6143, Test Loss: 1.0001, Learning Rate: 0.001000
2025-11-28 16:06:11 | INFO | root | Epoch: 29, Train Loss: 0.7688, Val Acc: 0.6357, Val Loss: 0.9223, Test Acc: 0.6071, Test Loss: 0.9975, Learning Rate: 0.001000
2025-11-28 16:06:30 | INFO | root | Epoch: 30, Train Loss: 0.7129, Val Acc: 0.6298, Val Loss: 0.9531, Test Acc: 0.6119, Test Loss: 1.0062, Learning Rate: 0.001000
2025-11-28 16:06:48 | INFO | root | Epoch: 31, Train Loss: 0.7076, Val Acc: 0.6631, Val Loss: 0.9224, Test Acc: 0.6393, Test Loss: 0.9593, Learning Rate: 0.001000
2025-11-28 16:07:06 | INFO | root | Epoch: 32, Train Loss: 0.6867, Val Acc: 0.5286, Val Loss: 1.2549, Test Acc: 0.5012, Test Loss: 1.3541, Learning Rate: 0.001000
2025-11-28 16:07:25 | INFO | root | Epoch: 33, Train Loss: 0.6383, Val Acc: 0.6143, Val Loss: 0.9817, Test Acc: 0.5976, Test Loss: 1.1103, Learning Rate: 0.001000
2025-11-28 16:07:43 | INFO | root | Epoch: 34, Train Loss: 0.6179, Val Acc: 0.6786, Val Loss: 0.9155, Test Acc: 0.6214, Test Loss: 1.0105, Learning Rate: 0.001000
2025-11-28 16:08:02 | INFO | root | Epoch: 35, Train Loss: 0.5949, Val Acc: 0.6488, Val Loss: 0.9190, Test Acc: 0.6310, Test Loss: 0.9882, Learning Rate: 0.001000
2025-11-28 16:08:21 | INFO | root | Epoch: 36, Train Loss: 0.5822, Val Acc: 0.6381, Val Loss: 0.9712, Test Acc: 0.5917, Test Loss: 1.0678, Learning Rate: 0.001000
2025-11-28 16:08:40 | INFO | root | Epoch: 37, Train Loss: 0.5567, Val Acc: 0.6595, Val Loss: 0.9400, Test Acc: 0.6345, Test Loss: 1.0020, Learning Rate: 0.001000
2025-11-28 16:08:58 | INFO | root | Epoch: 38, Train Loss: 0.5417, Val Acc: 0.6417, Val Loss: 0.9493, Test Acc: 0.6131, Test Loss: 1.0667, Learning Rate: 0.001000
2025-11-28 16:09:18 | INFO | root | Epoch: 39, Train Loss: 0.5217, Val Acc: 0.6369, Val Loss: 1.0132, Test Acc: 0.6238, Test Loss: 1.1159, Learning Rate: 0.001000
2025-11-28 16:09:37 | INFO | root | Epoch: 40, Train Loss: 0.5102, Val Acc: 0.5988, Val Loss: 1.1182, Test Acc: 0.5821, Test Loss: 1.2597, Learning Rate: 0.001000
2025-11-28 16:09:55 | INFO | root | Epoch: 41, Train Loss: 0.4668, Val Acc: 0.6095, Val Loss: 1.0770, Test Acc: 0.6095, Test Loss: 1.1726, Learning Rate: 0.001000
2025-11-28 16:10:14 | INFO | root | Epoch: 42, Train Loss: 0.4601, Val Acc: 0.6369, Val Loss: 1.0424, Test Acc: 0.5988, Test Loss: 1.1469, Learning Rate: 0.001000
2025-11-28 16:10:32 | INFO | root | Epoch: 43, Train Loss: 0.4323, Val Acc: 0.5952, Val Loss: 1.2100, Test Acc: 0.5631, Test Loss: 1.4232, Learning Rate: 0.001000
2025-11-28 16:10:50 | INFO | root | Epoch: 44, Train Loss: 0.4316, Val Acc: 0.5929, Val Loss: 1.1994, Test Acc: 0.5821, Test Loss: 1.3064, Learning Rate: 0.001000
2025-11-28 16:11:09 | INFO | root | Epoch: 45, Train Loss: 0.4055, Val Acc: 0.6238, Val Loss: 1.0255, Test Acc: 0.6298, Test Loss: 1.1789, Learning Rate: 0.000500
2025-11-28 16:11:27 | INFO | root | Epoch: 46, Train Loss: 0.3539, Val Acc: 0.6631, Val Loss: 0.9833, Test Acc: 0.6167, Test Loss: 1.1611, Learning Rate: 0.000500
2025-11-28 16:11:45 | INFO | root | Epoch: 47, Train Loss: 0.3308, Val Acc: 0.6488, Val Loss: 1.0373, Test Acc: 0.5988, Test Loss: 1.1906, Learning Rate: 0.000500
2025-11-28 16:12:04 | INFO | root | Epoch: 48, Train Loss: 0.3172, Val Acc: 0.6214, Val Loss: 1.0902, Test Acc: 0.5893, Test Loss: 1.2763, Learning Rate: 0.000500
2025-11-28 16:12:22 | INFO | root | Epoch: 49, Train Loss: 0.3041, Val Acc: 0.6250, Val Loss: 1.1249, Test Acc: 0.6071, Test Loss: 1.2692, Learning Rate: 0.000500
2025-11-28 16:12:40 | INFO | root | Epoch: 50, Train Loss: 0.2836, Val Acc: 0.6405, Val Loss: 1.0266, Test Acc: 0.6274, Test Loss: 1.2193, Learning Rate: 0.000500
2025-11-28 16:12:59 | INFO | root | Epoch: 51, Train Loss: 0.2820, Val Acc: 0.6024, Val Loss: 1.1661, Test Acc: 0.6000, Test Loss: 1.2738, Learning Rate: 0.000500
2025-11-28 16:13:17 | INFO | root | Epoch: 52, Train Loss: 0.2845, Val Acc: 0.6143, Val Loss: 1.1410, Test Acc: 0.6060, Test Loss: 1.2932, Learning Rate: 0.000500
2025-11-28 16:13:36 | INFO | root | Epoch: 53, Train Loss: 0.2734, Val Acc: 0.6333, Val Loss: 1.1480, Test Acc: 0.6131, Test Loss: 1.2958, Learning Rate: 0.000500
2025-11-28 16:13:54 | INFO | root | Epoch: 54, Train Loss: 0.2561, Val Acc: 0.6262, Val Loss: 1.2284, Test Acc: 0.5976, Test Loss: 1.4163, Learning Rate: 0.000500
