2025-12-18 10:14:53 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2025-12-18 10:14:53 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', batch_size=32, seed=42, gpu_id=0, config='PTR3d_8_2048_rank40_fft_TVeeg1.yaml', sample_num=512, visualize=False)
2025-12-18 10:14:53 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-18 10:14:54 | INFO | root | Dataset: thubenchmark
2025-12-18 10:14:54 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-18 10:14:54 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-18 10:14:54 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-18 10:14:54 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-18 10:14:55 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2025-12-18 10:14:55 | INFO | root | 
2025-12-18 10:14:55 | INFO | root | Model: eegnet, fold: 0
2025-12-18 10:14:55 | INFO | root | Adversarial data accuracy: 0.177734375, loss: 5.099132791161537
2025-12-18 10:14:55 | INFO | root | Clean data accuracy: 0.927734375, loss: 0.21533196786185727
2025-12-18 10:14:55 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-18 10:14:55 | INFO | root | End purification for resolution 256*256, loss=0.08800732344388962, iterations=256
2025-12-18 10:14:56 | INFO | root | End purification for resolution 512*512, loss=0.08744040131568909, iterations=256
2025-12-18 10:14:57 | INFO | root | End purification for resolution 1024*1024, loss=0.07645818591117859, iterations=512
2025-12-18 10:14:58 | INFO | root | End purification for resolution 2048*2048, loss=0.06109165400266647, iterations=1024
2025-12-18 10:14:58 | INFO | root | Training time: 2.899693727493286, loss: 0.041311535984277725, params_num: 32911
2025-12-18 10:14:58 | INFO | root | Purified data 0, shape: torch.Size([1, 64, 1500]), mse:0.1290580928325653, compression rate: 0.34282291666666664, 2.916957856035976x
2025-12-18 10:14:58 | INFO | root | 
2025-12-18 10:14:58 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-18 10:14:58 | INFO | root | End purification for resolution 256*256, loss=0.0928969755768776, iterations=256
2025-12-18 10:14:59 | INFO | root | End purification for resolution 512*512, loss=0.08526328206062317, iterations=256
2025-12-18 10:14:59 | INFO | root | End purification for resolution 1024*1024, loss=0.0753355622291565, iterations=512
2025-12-18 10:15:01 | INFO | root | End purification for resolution 2048*2048, loss=0.06286805868148804, iterations=1024
2025-12-18 10:15:01 | INFO | root | Training time: 2.6947264671325684, loss: 0.04668896272778511, params_num: 32911
2025-12-18 10:15:01 | INFO | root | Purified data 1, shape: torch.Size([1, 64, 1500]), mse:0.14254294335842133, compression rate: 0.34282291666666664, 2.916957856035976x
2025-12-18 10:15:01 | INFO | root | 
2025-12-18 10:15:01 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-18 10:15:01 | INFO | root | End purification for resolution 256*256, loss=0.07769934833049774, iterations=256
2025-12-18 10:15:01 | INFO | root | End purification for resolution 512*512, loss=0.10204602777957916, iterations=256
2025-12-18 10:15:02 | INFO | root | End purification for resolution 1024*1024, loss=0.09384828805923462, iterations=512
2025-12-18 10:15:03 | INFO | root | End purification for resolution 2048*2048, loss=0.07590091228485107, iterations=1024
2025-12-18 10:15:03 | INFO | root | Training time: 2.7265756130218506, loss: 0.050899703055620193, params_num: 32911
2025-12-18 10:15:03 | INFO | root | Purified data 2, shape: torch.Size([1, 64, 1500]), mse:0.15655352175235748, compression rate: 0.34282291666666664, 2.916957856035976x
2025-12-18 10:15:03 | INFO | root | 
